"FYPRDFY_ID","INS_ID","COMP_ID","LUC_ID","FUND_SRC_CD","LUC_RESTRICT_CD","LUC_SEQ_NBR","LUC_RESTRICT_TX","CREATED_CDT","LAST_UPDTD_CDT","COMP_INS_ID"
"2015","CO821402015000","2100","E125457","DERA","01","7143","Prohibit residential use","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","E125457","DERA","98","7144","Landfill restriction - Prohibit activities that would impact the LF cap (or cover system) and drainage system","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","E125457","DERA","98","7145","Landfill restriction - Prohibit excavation on LF cap or cover system","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","E125457","DERA","98","7146","Landfill restriction - Prohibit installation of utility system lines through the site","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","E125457","DERA","98","7147","Landfill restriction - Restrict access to the site","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","E125457","DERA","98","7148","Landfill restriction - Restrict vehicular traffic","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","E125457","DERA","98","7149","Media specific restriction - Prohibit or otherwise manage excavation","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","E125458","DERA","01","7150","Prohibit residential use","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","E125458","DERA","98","7151","Landfill restriction - Prohibit activities that would impact the LF cap (or cover system) and drainage system","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","E125458","DERA","98","7152","Landfill restriction - Prohibit excavation on LF cap or cover system","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","E125458","DERA","98","7153","Landfill restriction - Prohibit installation of utility system lines through the site","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","E125458","DERA","98","7154","Landfill restriction - Restrict access to the site","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","E125458","DERA","98","7155","Landfill restriction - Restrict plantings that interfere LF cap or cover system (roots that penetrate the cap or cover system)","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","E125458","DERA","98","7156","Landfill restriction - Restrict vehicular traffic","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","E125966","DERA","98","7157","Landfill restriction - Prohibit activities that would impact the LF cap (or cover system) and drainage system","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","E245457","DERA","01","7158","Prohibit residential use","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","E245457","DERA","98","7159","Landfill restriction - Prohibit activities that would impact the LF cap (or cover system) and drainage system","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","E245457","DERA","98","7160","Landfill restriction - Prohibit excavation on LF cap or cover system","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","E245457","DERA","98","7161","Landfill restriction - Prohibit installation of utility system lines through the site","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","E245457","DERA","98","7162","Landfill restriction - Restrict access to the site","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","E245457","DERA","98","7163","Landfill restriction - Restrict vehicular traffic","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","E245457","DERA","98","7164","Media specific restriction - Prohibit or otherwise manage excavation","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","E245458","DERA","01","7165","Prohibit residential use","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","E245458","DERA","98","7166","Landfill restriction - Prohibit activities that would impact the LF cap (or cover system) and drainage system","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","E245458","DERA","98","7167","Landfill restriction - Prohibit excavation on LF cap or cover system","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","E245458","DERA","98","7168","Landfill restriction - Prohibit installation of utility system lines through the site","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","E245458","DERA","98","7169","Landfill restriction - Restrict access to the site","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","E245458","DERA","98","7170","Landfill restriction - Restrict plantings that interfere LF cap or cover system (roots that penetrate the cap or cover system)","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","E245458","DERA","98","7171","Landfill restriction - Restrict vehicular traffic","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","E245966","DERA","98","7172","Landfill restriction - Prohibit activities that would impact the LF cap (or cover system) and drainage system","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I025457","DERA","01","7173","Prohibit residential use","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I025457","DERA","98","6113","Landfill restriction - Prohibit installation of utility system lines through the site","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I025457","DERA","98","6114","Landfill restriction - Restrict access to the site","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I025457","DERA","98","6115","Landfill restriction - Restrict vehicular traffic","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I025457","DERA","98","6116","Media specific restriction - Prohibit or otherwise manage excavation","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I025457","DERA","98","7174","Landfill restriction - Prohibit activities that would impact the LF cap (or cover system) and drainage system","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I025457","DERA","98","7175","Landfill restriction - Prohibit excavation on LF cap or cover system","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I025458","DERA","01","6117","Prohibit residential use","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I025458","DERA","98","6118","Landfill restriction - Prohibit activities that would impact the LF cap (or cover system) and drainage system","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I025458","DERA","98","6119","Landfill restriction - Prohibit excavation on LF cap or cover system","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I025458","DERA","98","6120","Landfill restriction - Prohibit installation of utility system lines through the site","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I025458","DERA","98","6121","Landfill restriction - Restrict access to the site","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I025458","DERA","98","6122","Landfill restriction - Restrict plantings that interfere LF cap or cover system (roots that penetrate the cap or cover system)","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I025458","DERA","98","6123","Landfill restriction - Restrict vehicular traffic","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I025966","DERA","98","6124","Landfill restriction - Prohibit activities that would impact the LF cap (or cover system) and drainage system","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I075457","DERA","01","6125","Prohibit residential use","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I075457","DERA","98","6126","Landfill restriction - Prohibit activities that would impact the LF cap (or cover system) and drainage system","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I075457","DERA","98","6127","Landfill restriction - Prohibit excavation on LF cap or cover system","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I075457","DERA","98","6128","Landfill restriction - Prohibit installation of utility system lines through the site","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I075457","DERA","98","6129","Landfill restriction - Restrict access to the site","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I075457","DERA","98","6130","Landfill restriction - Restrict vehicular traffic","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I075457","DERA","98","6131","Media specific restriction - Prohibit or otherwise manage excavation","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I075458","DERA","01","6132","Prohibit residential use","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I075458","DERA","98","6133","Landfill restriction - Prohibit activities that would impact the LF cap (or cover system) and drainage system","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I075458","DERA","98","6134","Landfill restriction - Prohibit excavation on LF cap or cover system","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I075458","DERA","98","6135","Landfill restriction - Prohibit installation of utility system lines through the site","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I075458","DERA","98","6136","Landfill restriction - Restrict access to the site","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I075458","DERA","98","6137","Landfill restriction - Restrict plantings that interfere LF cap or cover system (roots that penetrate the cap or cover system)","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I075458","DERA","98","6138","Landfill restriction - Restrict vehicular traffic","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I075966","DERA","98","6139","Landfill restriction - Prohibit activities that would impact the LF cap (or cover system) and drainage system","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I155457","DERA","01","6140","Prohibit residential use","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I155457","DERA","98","6141","Landfill restriction - Prohibit activities that would impact the LF cap (or cover system) and drainage system","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I155457","DERA","98","6142","Landfill restriction - Prohibit excavation on LF cap or cover system","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I155457","DERA","98","6143","Landfill restriction - Prohibit installation of utility system lines through the site","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I155457","DERA","98","6144","Landfill restriction - Restrict access to the site","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I155457","DERA","98","6145","Landfill restriction - Restrict vehicular traffic","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I155457","DERA","98","6146","Media specific restriction - Prohibit or otherwise manage excavation","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I185457","DERA","01","6147","Prohibit residential use","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I185457","DERA","98","6148","Landfill restriction - Prohibit activities that would impact the LF cap (or cover system) and drainage system","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I185457","DERA","98","6149","Landfill restriction - Prohibit excavation on LF cap or cover system","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I185457","DERA","98","6150","Landfill restriction - Prohibit installation of utility system lines through the site","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I185457","DERA","98","6151","Landfill restriction - Restrict access to the site","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I185457","DERA","98","6152","Landfill restriction - Restrict vehicular traffic","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I185457","DERA","98","6153","Media specific restriction - Prohibit or otherwise manage excavation","11/17/2015 15:08:51","",""
"2015","CO821402015000","2100","I255966","DERA","98","6154","Landfill restriction - Prohibit activities that would impact the LF cap (or cover system) and drainage system","11/17/2015 15:08:51","",""
"2015","CO857002413000","5700","LOW001","BRAC","10","180","","11/17/2015 11:17:15","",""
"2015","CO857002413000","5700","LOW002","BRAC","98","181","Maintain surface water structures to control run-on and run-off from the 100-year, 24-hour storm even","11/17/2015 11:17:15","",""
"2015","CO857002413000","5700","LOW003","BRAC","06","182","","11/17/2015 11:17:15","",""
"2015","CO857002413000","5700","LOW004","BRAC","98","183","Dispose of groundwater in accordance with law/regulations","11/17/2015 11:17:15","",""
"2015","CO857002413000","5700","LOW005","BRAC","98","184","Do not tamper with or damage any of the monitoring wells","11/17/2015 11:17:15","",""
"2015","CO857002413000","5700","LOW006","BRAC","01","185","","11/17/2015 11:17:15","",""
"2015","CO857002413000","5700","LOW007","BRAC","06","186","","11/17/2015 11:17:15","",""
"2015","CO857002413000","5700","LOW008","BRAC","98","187","Do not make any alterations to the existing condition of the property which may alter the plume configuration","11/17/2015 11:17:15","",""
"2015","CO857002413000","5700","LOW009","BRAC","98","188","Dispose of groundwater in accordance with law/regulations","11/17/2015 11:17:15","",""
"2015","CO857002413000","5700","LOW010","BRAC","98","189","Do not tamper with or damage any of the monitoring wells","11/17/2015 11:17:15","",""
"2015","CO857002413000","5700","LOW011","BRAC","06","190","","11/17/2015 11:17:15","",""
"2015","CO857002413000","5700","LOW012","BRAC","98","191","Dispose of groundwater in accordance with law/regulations","11/17/2015 11:17:15","",""
"2015","CO857002413000","5700","LOW013","BRAC","98","192","Do not tamper with or damage any of the monitoring wells","11/17/2015 11:17:15","",""
"2015","CO857002413000","5700","LOW014","BRAC","06","193","","11/17/2015 11:17:15","",""
"2015","CO857002413000","5700","LOW015","BRAC","98","194","Dispose of groundwater in accordance with law/regulations","11/17/2015 11:17:15","",""
"2015","CO857002413000","5700","LOW016","BRAC","98","195","Do not tamper with or damage any of the monitoring wells","11/17/2015 11:17:15","",""
"2015","CO857292492800","5700","LF003_07","DERA","98","320","Landfill","1/20/2016 11:03:27","",""
"2015","CO857292492800","5700","LF004_07","DERA","98","321","Landfill","1/20/2016 11:03:27","",""
"2015","CT117002202000","1700","N00129_000101","DERA","10","142","Prohibits disturbance of surface or subsurface soil due to invasive activities such as construction, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 16:42:12","","N00129"
"2015","CT117002202000","1700","N00129_000102","DERA","98","143","Prohibits access, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 16:42:12","","N00129"
"2015","CT117002202000","1700","N00129_000103","DERA","04","144","Groundwater use restricted.","12/10/2015 16:42:12","","N00129"
"2015","CT117002202000","1700","N00129_000201","DERA","02","145","Prohibit construction and/or operation of businesses, structures or other areas frequented by sensitive populations, such as children and the elderly, unless prior written approval of the NAVY and lead regulatory agency is obtained.","12/10/2015 16:42:12","","N00129"
"2015","CT117002202000","1700","N00129_000202","DERA","02","146","Prohibit construction and/or operation of businesses, structures or other areas frequented by sensitive populations, such as children and the elderly, unless prior written approval of the NAVY and lead regulatory agency is obtained.","12/10/2015 16:42:12","","N00129"
"2015","CT117002202000","1700","N00129_000202","DERA","04","147","Groundwater use restricted.","12/10/2015 16:42:12","","N00129"
"2015","CT117002202000","1700","N00129_000202","DERA","14","148","Prohibits any use other than industrial in certain areas, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 16:42:12","","N00129"
"2015","CT117002202000","1700","N00129_000203","DERA","02","149","Prohibit construction and/or operation of businesses, structures or other areas frequented by sensitive populations, such as children and the elderly, unless prior written approval of the NAVY and lead regulatory agency is obtained.","12/10/2015 16:42:12","","N00129"
"2015","CT117002202000","1700","N00129_000203","DERA","14","150","Prohibits any use other than industrial in certain areas, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 16:42:12","","N00129"
"2015","CT117002202000","1700","N00129_000301","DERA","01","151","Prohibits occupancy of existing, or construction of new, enclosed structures above VOC groundwater plumes unless vapor barrier or ventilation device is installed and prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 16:42:12","","N00129"
"2015","CT117002202000","1700","N00129_000301","DERA","10","152","Prohibits disturbance of surface or subsurface soil due to invasive activities such as construction, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 16:42:12","","N00129"
"2015","CT117002202000","1700","N00129_000302","DERA","01","153","Prohibits occupancy of existing, or construction of new, enclosed structures above VOC groundwater plumes unless vapor barrier or ventilation device is installed and prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 16:42:12","","N00129"
"2015","CT117002202000","1700","N00129_000303","DERA","01","154","Prohibits occupancy of existing, or construction of new, enclosed structures above VOC groundwater plumes unless vapor barrier or ventilation device is installed and prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 16:42:12","","N00129"
"2015","CT117002202000","1700","N00129_000304","DERA","01","155","Prohibits occupancy of existing, or construction of new, enclosed structures above VOC groundwater plumes unless vapor barrier or ventilation device is installed and prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 16:42:12","","N00129"
"2015","CT117002202000","1700","N00129_000304","DERA","04","156","Groundwater use restricted.","12/10/2015 16:42:12","","N00129"
"2015","CT117002202000","1700","N00129_000401","DERA","04","157","Groundwater use restricted.","12/10/2015 16:42:12","","N00129"
"2015","CT117002202000","1700","N00129_000402","DERA","01","158","Prohibit residential use in certain areas, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 16:42:12","","N00129"
"2015","CT117002202000","1700","N00129_000402","DERA","10","159","Prohibits disturbance of surface or subsurface soil due to invasive activities such as construction, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 16:42:12","","N00129"
"2015","CT117002202000","1700","N00129_000501","DERA","10","160","Prohibits disturbance of surface or subsurface soil due to invasive activities such as construction, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 16:42:12","","N00129"
"2015","CT117002202000","1700","N00129_000502","DERA","04","161","Groundwater use restricted.","12/10/2015 16:42:12","","N00129"
"2015","CT117002202000","1700","N00129_000601","DERA","04","162","Groundwater use restricted.","12/10/2015 16:42:12","","N00129"
"2015","CT117002202000","1700","N00129_000602","DERA","01","163","Prohibit residential use in certain areas, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 16:42:12","","N00129"
"2015","CT117002202000","1700","N00129_000602","DERA","10","164","Prohibits disturbance of surface or subsurface soil due to invasive activities such as construction, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 16:42:12","","N00129"
"2015","CT117002202000","1700","N00129_000701","DERA","10","165","Prohibits disturbance of surface or subsurface soil due to invasive activities such as construction, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 16:42:12","","N00129"
"2015","CT117002202000","1700","N00129_000702","DERA","98","166","Prohibits access, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 16:42:12","","N00129"
"2015","CT117002202000","1700","N00129_000703","DERA","04","167","Groundwater use restricted.","12/10/2015 16:42:12","","N00129"
"2015","CT121042258700","2100","I082030","BOTH","01","6155","Prohibit residential use","11/17/2015 15:08:51","",""
"2015","DC317002756200","1700","N69093_000101","DERA","01","168","Prohibit residential use in certain areas, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 16:42:12","","N69093"
"2015","DC317002756200","1700","N69093_000101","DERA","04","169","Groundwater use restricted.","12/10/2015 16:42:12","","N69093"
"2015","DC317002756200","1700","N69093_000101","DERA","10","170","Prohibits disturbance of surface or subsurface soil due to invasive activities such as construction, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 16:42:12","","N69093"
"2015","DC317002756200","1700","N69093_000102","DERA","10","171","Prohibits disturbance of surface or subsurface soil due to invasive activities such as construction, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 16:42:12","","N69093"
"2015","DE357182401000","5700","FT001_06","DERA","06","322","","1/20/2016 11:03:27","",""
"2015","DE357182401000","5700","FT002_07","DERA","01","323","","1/20/2016 11:03:27","",""
"2015","DE357182401000","5700","FT002_22","DERA","01","324","","1/20/2016 11:03:27","",""
"2015","DE357182401000","5700","FT003_07","DERA","01","325","","1/20/2016 11:03:27","",""
"2015","DE357182401000","5700","LF026_22","DERA","98","326","Landfill","1/20/2016 11:03:27","",""
"2015","DE357182401000","5700","OT041_07","DERA","01","327","","1/20/2016 11:03:27","",""
"2015","DE357182401000","5700","OT042_07","DERA","01","328","","1/20/2016 11:03:27","",""
"2015","DE357182401000","5700","OT043_07","DERA","01","329","","1/20/2016 11:03:27","",""
"2015","DE357182401000","5700","OT044_07","DERA","01","330","","1/20/2016 11:03:27","",""
"2015","DE357182401000","5700","OT045_07","DERA","01","331","","1/20/2016 11:03:27","",""
"2015","DE357182401000","5700","OT046_06","DERA","06","332","","1/20/2016 11:03:27","",""
"2015","DE357182401000","5700","OT046_07","DERA","01","333","","1/20/2016 11:03:27","",""
"2015","DE357182401000","5700","OT047_06","DERA","06","334","","1/20/2016 11:03:27","",""
"2015","DE357182401000","5700","OT047_07","DERA","01","335","","1/20/2016 11:03:27","",""
"2015","DE357182401000","5700","OT048_07","DERA","01","336","","1/20/2016 11:03:27","",""
"2015","DE357182401000","5700","OT049_07","DERA","01","337","","1/20/2016 11:03:27","",""
"2015","DE357182401000","5700","OT050_07","DERA","01","338","","1/20/2016 11:03:27","",""
"2015","DE357182401000","5700","OT051_07","DERA","01","339","","1/20/2016 11:03:27","",""
"2015","DE357182401000","5700","OT055_06","DERA","06","340","","1/20/2016 11:03:27","",""
"2015","DE357182401000","5700","OT055_07","DERA","01","341","","1/20/2016 11:03:27","",""
"2015","DE357182401000","5700","OT056_07","DERA","01","342","","1/20/2016 11:03:27","",""
"2015","DE357182401000","5700","OT057_06","DERA","06","343","","1/20/2016 11:03:27","",""
"2015","DE357182401000","5700","OT057_07","DERA","01","344","","1/20/2016 11:03:27","",""
"2015","DE357182401000","5700","SD012_07","DERA","01","345","","1/20/2016 11:03:27","",""
"2015","DE357182401000","5700","SS007_07","DERA","01","346","","1/20/2016 11:03:27","",""
"2015","DE357182401000","5700","SS008_07","DERA","01","347","","1/20/2016 11:03:27","",""
"2015","DE357182401000","5700","SS020_07","DERA","01","261","","1/20/2016 11:03:27","",""
"2015","DE357182401000","5700","SS036_21","DERA","04","262","","1/20/2016 11:03:27","",""
"2015","DE357182401000","5700","SS059_07","DERA","01","263","","1/20/2016 11:03:27","",""
"2015","DE357182401000","5700","ST034_07","DERA","01","264","","1/20/2016 11:03:27","",""
"2015","DE357182401000","5700","ST058_07","DERA","01","265","","1/20/2016 11:03:27","",""
"2015","DE357182401000","5700","WP021_07","DERA","01","266","","1/20/2016 11:03:27","",""
"2015","DE357182401000","5700","WP029_06","DERA","06","267","","1/20/2016 11:03:27","",""
"2015","DE357182401000","5700","WP029_07","DERA","01","268","","1/20/2016 11:03:27","",""
"2015","DE357182401000","5700","WP031_07","DERA","01","269","","1/20/2016 11:03:27","",""
"2015","DE357182401000","5700","WP032_06","DERA","06","270","","1/20/2016 11:03:27","",""
"2015","DE357182401000","5700","WP032_07","DERA","01","271","","1/20/2016 11:03:27","",""
"2015","DE357182401000","5700","WP033_07","DERA","01","372","","1/20/2016 11:03:27","",""
"2015","DE357182401000","5700","WP038_07","DERA","01","373","","1/20/2016 11:03:27","",""
"2015","FL417002247400","1700","N60200_000101","BRAC","01","1390","Prohibit residential use in certain areas, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N60200"
"2015","FL417002247400","1700","N60200_000101","BRAC","04","1391","Groundwater use restricted.","12/10/2015 17:02:02","","N60200"
"2015","FL417002247400","1700","N60200_000101","BRAC","06","1392","Prohibits the disturbance or use of existing groundwater wells, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N60200"
"2015","FL417002247400","1700","N60200_000101","BRAC","10","1393","Prohibits disturbance of surface or subsurface soil due to invasive activities such as construction, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N60200"
"2015","FL417002247400","1700","N60200_000101","BRAC","98","1394","A landfill cover at the site prevents exposure to contaminated soil and reduces infiltration of groundwater. This cover will be inspected and maintained.","12/10/2015 17:02:02","","N60200"
"2015","FL417002247400","1700","N60200_000102","BRAC","01","1395","Prohibit residential use in certain areas, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N60200"
"2015","FL417002247400","1700","N60200_000102","BRAC","04","1396","Groundwater use restricted.","12/10/2015 17:02:02","","N60200"
"2015","FL417002247400","1700","N60200_000102","BRAC","06","1397","Prohibits the disturbance or use of existing groundwater wells, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N60200"
"2015","FL417002247400","1700","N60200_000102","BRAC","10","1398","Prohibits disturbance of surface or subsurface soil due to invasive activities such as construction, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N60200"
"2015","FL417002247400","1700","N60200_000102","BRAC","98","1399","A landfill cover at the site prevents exposure to contaminated soil and reduces infiltration of groundwater. This cover will be inspected and maintained.","12/10/2015 17:02:02","","N60200"
"2015","FL417002247400","1700","N60200_000103","BRAC","01","1400","Prohibit residential use in certain areas, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N60200"
"2015","FL417002247400","1700","N60200_000103","BRAC","10","1401","Prohibits disturbance of surface or subsurface soil due to invasive activities such as construction, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N60200"
"2015","FL417002247400","1700","N60200_000103","BRAC","98","1402","A landfill cover at the site prevents exposure to contaminated soil and reduces infiltration of groundwater. This cover will be inspected and maintained.","12/10/2015 17:02:02","","N60200"
"2015","FL417002247400","1700","N60200_000301","BRAC","04","1403","Groundwater use restricted.","12/10/2015 17:02:02","","N60200"
"2015","FL417002247400","1700","N60200_000301","BRAC","06","1404","Prohibits the disturbance or use of existing groundwater wells, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N60200"
"2015","FL417002247400","1700","N60200_000302","BRAC","04","1405","Groundwater use restricted.","12/10/2015 17:02:02","","N60200"
"2015","FL417002247400","1700","N60200_000302","BRAC","06","1406","Prohibits the disturbance or use of existing groundwater wells, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N60200"
"2015","FL417002247400","1700","N60200_000401","BRAC","01","1407","Prohibit residential use in certain areas, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N60200"
"2015","FL417002247400","1700","N60200_000401","BRAC","04","1408","Groundwater use restricted.","12/10/2015 17:02:02","","N60200"
"2015","FL417002247400","1700","N60200_000401","BRAC","06","1409","Prohibits the disturbance or use of existing groundwater wells, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N60200"
"2015","FL417002247400","1700","N60200_000401","BRAC","10","1410","Prohibits disturbance of surface or subsurface soil due to invasive activities such as construction, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N60200"
"2015","FL417002247400","1700","N60200_000402","BRAC","01","1411","Prohibit residential use in certain areas, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N60200"
"2015","FL417002247400","1700","N60200_000402","BRAC","04","1412","Groundwater use restricted.","12/10/2015 17:02:02","","N60200"
"2015","FL417002247400","1700","N60200_000402","BRAC","06","1413","Prohibits the disturbance or use of existing groundwater wells, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N60200"
"2015","FL417002247400","1700","N60200_000402","BRAC","10","1414","Prohibits disturbance of surface or subsurface soil due to invasive activities such as construction, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N60200"
"2015","FL417002247400","1700","N60200_000501","BRAC","01","1415","Prohibit residential use in certain areas, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N60200"
"2015","FL417002247400","1700","N60200_000501","BRAC","10","1416","Prohibits disturbance of surface or subsurface soil due to invasive activities such as construction, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N60200"
"2015","FL417002247400","1700","N60200_000502","BRAC","01","1417","Prohibit residential use in certain areas, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N60200"
"2015","FL417002247400","1700","N60200_000502","BRAC","10","1418","Prohibits disturbance of surface or subsurface soil due to invasive activities such as construction, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N60200"
"2015","FL417002247400","1700","N60200_000701","BRAC","04","1419","Groundwater use restricted.","12/10/2015 17:02:02","","N60200"
"2015","FL417002247400","1700","N60200_000701","BRAC","06","1420","Prohibits the disturbance or use of existing groundwater wells, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N60200"
"2015","FL417002247400","1700","N60200_000701","BRAC","10","1421","Prohibits disturbance of surface or subsurface soil due to invasive activities such as construction, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N60200"
"2015","FL417002247400","1700","N60200_000702","BRAC","04","1422","Groundwater use restricted.","12/10/2015 17:02:02","","N60200"
"2015","FL417002247400","1700","N60200_000702","BRAC","06","1423","Prohibits the disturbance or use of existing groundwater wells, unless prior written approval of the Navy and lead regulatory agency is obtained.","12/10/2015 17:02:02","","N60200"
